experience,initial_rating,n_words,paper_id,rating,review_id,thoroughness
1.0,3,236.0,BylalAEtvB,3,H1lP_6Mfjr,2.0
0.0,6,96.0,BylalAEtvB,6,rJl26uoboH,0.0
1.0,3,462.0,BylalAEtvB,6,SJxAe_yXoH,2.0
0.0,3,144.0,HyxWteSFwS,3,HkgAT1el5S,2.0
1.0,3,393.0,HyxWteSFwS,3,SyeMN893cr,2.0
2.0,3,1006.0,HyxWteSFwS,3,HkxlmTgAqS,3.0
3.0,3,368.0,S1e2agrFvS,6,rJgofPeTKr,2.0
1.0,6,647.0,S1e2agrFvS,6,rkeT4UtIcS,2.0
1.0,8,568.0,S1e2agrFvS,8,SJluLVxXqr,2.0
1.0,3,171.0,BylWYC4KwH,3,Byld0hD0FS,1.0
1.0,8,826.0,BylWYC4KwH,6,BJlcqwZ0tH,3.0
2.0,3,771.0,BylWYC4KwH,3,Skl0BXmAcH,1.0
2.0,3,761.0,BylWYC4KwH,6,H1l_Q0B1jB,3.0
2.0,6,342.0,HkgrZ0EYwB,6,rkgx7edm5B,2.0
0.0,6,257.0,HkgrZ0EYwB,6,rklENFSJqB,2.0
1.0,6,1018.0,HkgrZ0EYwB,6,SyguezJ3cr,3.0
0.0,3,973.0,B1lmSeHKwB,3,rylmFDjicS,2.0
2.0,1,377.0,B1lmSeHKwB,1,ByghOflb5r,2.0
3.0,6,672.0,B1lmSeHKwB,6,HylfrrAkqH,3.0
2.0,3,217.0,B1lmSeHKwB,3,ryxZdHaRcr,3.0
1.0,3,384.0,B1lmSeHKwB,3,Bkg-e3Nsqr,3.0
1.0,6,235.0,HJlxIJBFDr,6,HJe3Ea2AYr,2.0
2.0,3,317.0,HJlxIJBFDr,6,rJxxBuwItB,2.0
1.0,6,244.0,HJlxIJBFDr,8,r1xTId76KH,2.0
1.0,3,94.0,HklbIerFDS,3,ByeHiNhPFS,2.0
2.0,3,875.0,HklbIerFDS,3,r1xxiWm-cr,2.0
2.0,3,1306.0,HklbIerFDS,3,rJgZaqcntB,3.0
2.0,8,197.0,S1xKd24twB,8,H1xFrZXx9S,3.0
2.0,6,588.0,S1xKd24twB,6,rkl_u9hhYH,2.0
2.0,6,320.0,S1xKd24twB,6,HJgvIf2kcS,2.0
1.0,3,264.0,BkglSTNFDB,6,HyxP6tXTtB,1.0
3.0,1,410.0,BkglSTNFDB,6,HJlWhQI79B,0.0
2.0,6,359.0,BkglSTNFDB,6,r1gUR9K1qr,2.0
0.0,6,287.0,BkglSTNFDB,6,H1x2aR8Z9S,0.0
1.0,1,564.0,rJl0ceBtDH,1,HJlClhzCtS,2.0
0.0,1,735.0,rJl0ceBtDH,1,BJlqncT3KH,2.0
1.0,3,194.0,rJl0ceBtDH,3,rkluCySRYr,2.0
3.0,6,228.0,ByxoqJrtvr,6,S1xCmqT0tB,1.0
1.0,6,489.0,ByxoqJrtvr,6,H1xKkYT3tS,2.0
0.0,3,327.0,ByxoqJrtvr,3,B1e5iMfpYS,2.0
3.0,1,461.0,rklKdJSYPS,1,H1lmw4URFH,0.0
2.0,1,312.0,rklKdJSYPS,1,rJlu39JTYH,3.0
2.0,3,178.0,rklKdJSYPS,3,r1l3ZipTtS,3.0
2.0,1,505.0,HJgjuCVKwS,1,BJl-P2ME9r,2.0
3.0,3,326.0,HJgjuCVKwS,3,rkeaMzgqKH,3.0
1.0,3,499.0,HJgjuCVKwS,3,SJli2XuDFB,3.0
2.0,1,510.0,Byxv2pEKPH,1,B1lkFTxotH,3.0
2.0,3,266.0,Byxv2pEKPH,3,rklkPJJnKS,3.0
3.0,3,229.0,Byxv2pEKPH,3,B1xqcPXpKr,3.0
3.0,3,748.0,Syg7VaNYPB,3,BkxSFyR6Fr,2.0
1.0,6,632.0,Syg7VaNYPB,6,S1xybyqCKr,2.0
2.0,3,605.0,Syg7VaNYPB,3,rJltgrq2FS,2.0
1.0,6,196.0,BJe1334YDH,6,SJxSed6qdB,0.0
2.0,6,233.0,BJe1334YDH,6,B1x_eK-RYB,3.0
2.0,3,406.0,BJe1334YDH,6,SkeKKnRaKB,2.0
1.0,1,305.0,BJeVXgBKDH,1,HJxRtP7nYH,3.0
2.0,1,379.0,BJeVXgBKDH,1,rJgemwWhtS,2.0
0.0,1,470.0,BJeVXgBKDH,1,Hyl8lXUTFH,2.0
3.0,3,603.0,S1gyl6Vtvr,3,S1eo1JwJ9S,3.0
0.0,3,496.0,S1gyl6Vtvr,3,rJeplPkCtB,2.0
2.0,3,242.0,S1gyl6Vtvr,3,ryel6kz0Kr,2.0
3.0,6,408.0,rygoURNYvS,6,BygAMHy5_H,2.0
2.0,3,425.0,rygoURNYvS,3,SklbqFhatB,2.0
2.0,6,705.0,rygoURNYvS,6,Hkgs8EAk5r,2.0
2.0,3,342.0,B1xDq2EFDH,3,H1gqLof79B,2.0
2.0,1,176.0,B1xDq2EFDH,1,B1lawgdQtH,3.0
2.0,3,313.0,B1xDq2EFDH,3,B1lFqwX6YB,2.0
2.0,6,373.0,HklJdaNYPH,6,S1lXnkxpKB,2.0
3.0,6,174.0,HklJdaNYPH,6,ByxAgnZl9B,3.0
2.0,1,466.0,HklJdaNYPH,3,BkehdZb_uB,2.0
1.0,6,162.0,H1xFWgrFPS,6,rJgq6kTS5B,1.0
3.0,8,250.0,H1xFWgrFPS,8,H1eKOkenFS,2.0
0.0,3,323.0,rketraEtPr,3,rJgClbLZqr,1.0
0.0,6,98.0,rketraEtPr,6,H1efFRwPFr,2.0
0.0,3,265.0,rketraEtPr,3,H1ldAtK6KB,2.0
2.0,3,982.0,HyxQ3gSKvr,3,Byx_WBDRtr,3.0
1.0,3,222.0,HyxQ3gSKvr,3,HJl3w-spFH,1.0
1.0,3,110.0,HyxQ3gSKvr,3,rkgw2B4Jqr,2.0
2.0,1,692.0,BygdR0VKDr,1,H1e64e5oYB,3.0
3.0,3,313.0,BygdR0VKDr,3,rJebtWKYtS,2.0
0.0,3,729.0,BygdR0VKDr,3,SJlRIhKvtS,2.0
1.0,8,195.0,BygacxrFwS,8,SyxdoagL5B,2.0
2.0,3,241.0,BygacxrFwS,6,Bke3S1BTYS,3.0
1.0,3,314.0,BygacxrFwS,3,ByeG3YPpFB,2.0
3.0,6,599.0,rJgJDAVKvB,8,SkewetU15S,3.0
1.0,6,345.0,rJgJDAVKvB,6,Hylq3SQaYr,2.0
0.0,8,221.0,rJgJDAVKvB,8,Bkey_3u7qS,2.0
3.0,8,191.0,BJlS634tPr,8,H1gXOxY3FS,3.0
2.0,6,499.0,BJlS634tPr,6,rJeA7lKatB,3.0
2.0,3,960.0,BJlS634tPr,6,ryg_OAC6YB,3.0
1.0,3,499.0,B1lCn64tvS,3,BkeMdpNkcr,2.0
1.0,3,411.0,B1lCn64tvS,3,BJgFQsXaFr,2.0
1.0,8,300.0,B1lCn64tvS,8,HJgSqc7qFS,2.0
0.0,8,223.0,SJgMK64Ywr,8,r1l1KJOAFH,1.0
3.0,8,257.0,SJgMK64Ywr,8,S1lGGDPUtB,3.0
2.0,6,340.0,SJgMK64Ywr,6,HkgiqJWDqB,3.0
3.0,3,289.0,Hyg4kkHKwH,3,HJgoWw8U9r,2.0
3.0,1,201.0,Hyg4kkHKwH,1,B1gvZbERKH,2.0
1.0,1,438.0,Hyg4kkHKwH,1,SylfsS40Fr,2.0
1.0,3,189.0,S1gE6TEYDB,3,HJxicOA6tB,2.0
2.0,1,167.0,S1gE6TEYDB,1,rJlWt142KH,0.0
1.0,3,244.0,S1gE6TEYDB,3,r1gzfEY19B,2.0
1.0,6,224.0,rylVHR4FPB,6,SygNIyraKB,2.0
3.0,6,518.0,rylVHR4FPB,6,ByeXozehKB,3.0
2.0,6,439.0,rylVHR4FPB,6,rygNYBzLFS,2.0
3.0,3,130.0,BJeRykBKDH,3,Hkg6hDIotB,3.0
2.0,3,208.0,BJeRykBKDH,3,rkgsaIwdqH,2.0
1.0,3,277.0,BJeRykBKDH,3,B1xagNeTFH,2.0
3.0,1,1109.0,Skg2pkHFwS,1,Bkg92xTnFr,2.0
1.0,3,568.0,Skg2pkHFwS,3,HJlU5046OH,2.0
1.0,3,699.0,Skg2pkHFwS,3,rJlsPbo0KH,2.0
1.0,6,223.0,B1lyZpEYvH,6,HkxCRSeCFB,2.0
2.0,3,374.0,B1lyZpEYvH,3,S1l3vd0DdS,1.0
1.0,3,454.0,B1lyZpEYvH,3,Syla5c10Kr,2.0
1.0,1,822.0,Hklk6xrYPB,1,SkgqBDHjYH,3.0
2.0,1,616.0,Hklk6xrYPB,1,BJl2z11RYS,3.0
3.0,1,406.0,Hklk6xrYPB,1,H1loKz5RFS,3.0
0.0,6,382.0,BylaUTNtPS,6,B1lZO_ly9B,2.0
0.0,6,657.0,BylaUTNtPS,6,SkxGMecLFB,3.0
0.0,3,273.0,BylaUTNtPS,6,SyxeOPO8tr,1.0
3.0,8,374.0,Hygab1rKDS,8,SylabRM85H,2.0
0.0,6,142.0,Hygab1rKDS,6,SyeOQqnPqB,1.0
0.0,8,508.0,Hygab1rKDS,8,HklnChipKr,2.0
0.0,6,339.0,Hygab1rKDS,6,S1g6EebaKr,2.0
2.0,3,244.0,SJxivAEYvr,3,r1gmA8raKH,0.0
2.0,1,318.0,SJxivAEYvr,1,S1gXo3gicB,3.0
1.0,3,967.0,SJxivAEYvr,3,HkewMHlTtr,3.0
2.0,3,159.0,Hkl1iRNFwS,3,H1ggWiM15r,2.0
1.0,6,386.0,Hkl1iRNFwS,6,HJx_-RnntS,2.0
1.0,6,425.0,Hkl1iRNFwS,8,SJlvCqBatr,3.0
1.0,3,361.0,rJgCOySYwH,3,SJgHjqzIqr,2.0
2.0,3,190.0,rJgCOySYwH,3,HygT-omAtB,2.0
3.0,3,211.0,BkxnKkrtvS,3,SkxfTOe6tH,2.0
1.0,3,385.0,BkxnKkrtvS,3,rklfAX9atB,2.0
2.0,1,227.0,BkxnKkrtvS,1,rJlNEHfXcS,3.0
0.0,3,292.0,rkgOuJBtPS,3,Skx73bFAYr,1.0
2.0,3,280.0,rkgOuJBtPS,3,HJlH6k5Ctr,3.0
0.0,3,394.0,rkgOuJBtPS,3,H1g57Oq_FS,2.0
2.0,6,283.0,B1eWbxStPH,6,H1eUT3mRtS,2.0
0.0,8,139.0,B1eWbxStPH,8,rJx3xOahYB,2.0
3.0,8,464.0,B1eWbxStPH,8,Sklq1fBatH,2.0
1.0,3,1105.0,S1eYKlrYvr,3,S1gbNt0nYr,3.0
2.0,8,304.0,S1eYKlrYvr,6,r1l12CqnYr,2.0
1.0,6,338.0,S1eYKlrYvr,6,HyeuvT_0Kr,2.0
3.0,3,813.0,SkgJOAEtvr,3,HkxM3i8CYS,2.0
2.0,3,875.0,SkgJOAEtvr,6,HJePWIB0Kr,3.0
1.0,3,139.0,SkgJOAEtvr,3,Skg9fxAyqS,2.0
1.0,3,325.0,SJlo_TVKwS,3,SkxfQ62Ctr,2.0
2.0,3,98.0,SJlo_TVKwS,3,rkg2CggCtH,2.0
2.0,3,381.0,SJlo_TVKwS,3,B1egXxCsYB,2.0
3.0,3,677.0,SJeD3CEFPH,6,SJxhwmZqFB,3.0
1.0,3,763.0,SJeD3CEFPH,8,BJgWhC1CtS,3.0
2.0,6,393.0,SJeD3CEFPH,8,SJxOyn32KB,2.0
1.0,3,395.0,HJlQ96EtPr,3,HJenC0h6FH,2.0
0.0,6,102.0,HJlQ96EtPr,6,rkelDbynFr,1.0
2.0,3,432.0,HJlQ96EtPr,3,ryxHNSeUtS,3.0
3.0,3,376.0,SJxeI6EYwS,3,HJgsg7xnYH,3.0
1.0,3,410.0,SJxeI6EYwS,3,rkgLYY6cKH,2.0
0.0,6,201.0,SJxeI6EYwS,6,BkeJQaCz9B,2.0
3.0,1,814.0,ByeSYa4KPS,3,SJgPTmQ5FS,3.0
1.0,6,413.0,ByeSYa4KPS,6,BJxWWfORYS,2.0
1.0,3,845.0,ByeSYa4KPS,6,Bkg1FkmQqS,2.0
1.0,1,237.0,Syl38yrFwr,1,H1eUlfF_tH,2.0
0.0,1,143.0,Syl38yrFwr,1,SyeKgE2JqS,1.0
3.0,1,97.0,Syl38yrFwr,1,HkxrciCwtB,2.0
1.0,3,318.0,BJxt2aVFPr,3,rkgz2PwHYB,2.0
0.0,6,181.0,BJxt2aVFPr,6,r1lqmp15YS,2.0
1.0,6,236.0,BJxt2aVFPr,6,Skgt9dG-9H,2.0
0.0,6,163.0,S1xFl64tDr,6,SJeLYESoKB,3.0
0.0,6,286.0,S1xFl64tDr,6,ryxy2OvJjS,1.0
0.0,3,355.0,S1xFl64tDr,6,r1gdMyUpYB,1.0
0.0,8,112.0,BklC2RNKDS,8,Skxg_LZW5r,2.0
2.0,1,225.0,BklC2RNKDS,1,rylcDWV_5S,3.0
3.0,3,738.0,BklC2RNKDS,3,S1lT9sNZqr,2.0
0.0,6,361.0,BklC2RNKDS,6,rJlni8-AYS,2.0
0.0,3,542.0,S1gmrxHFvB,3,BkloWXh9KB,2.0
1.0,8,614.0,S1gmrxHFvB,8,SJlwxsHKKr,3.0
2.0,3,364.0,S1gmrxHFvB,8,HygBn2yTYS,3.0
2.0,3,1018.0,HJlnC1rKPB,6,H1eGmNvsFr,3.0
2.0,6,255.0,HJlnC1rKPB,6,ryxtiK90Fr,2.0
2.0,6,182.0,HJlnC1rKPB,6,HkgXKBVXtr,2.0
3.0,3,509.0,rJe9lpEFDH,3,r1gsMvgpFH,3.0
1.0,3,208.0,rJe9lpEFDH,3,HJxz7YuTYH,2.0
1.0,1,112.0,rJe9lpEFDH,1,BylbgAdatr,2.0
3.0,6,317.0,HkgsPhNYPS,6,SylY2HN4tr,3.0
3.0,3,186.0,HkgsPhNYPS,3,rkek1NdX5r,3.0
2.0,8,506.0,HkgsPhNYPS,8,SyeJgpOAtS,3.0
2.0,1,208.0,H1lWzpNKvr,1,SyghGtcCKS,2.0
2.0,3,1176.0,H1lWzpNKvr,3,BkxkW9Yu9r,2.0
0.0,6,340.0,H1lWzpNKvr,6,Ske0qdxJ5H,2.0
1.0,1,432.0,Hyez1CVYvr,1,rklj1r55Yr,2.0
2.0,3,707.0,Hyez1CVYvr,6,S1xPO7UtFS,2.0
1.0,3,649.0,Hyez1CVYvr,3,SkeRf5OTYS,2.0
2.0,1,204.0,SJeItTEKvr,1,rylMTp8t5B,2.0
2.0,3,212.0,SJeItTEKvr,3,rJxYss7z5S,2.0
3.0,1,367.0,SJeItTEKvr,1,ByxiegNpYH,3.0
1.0,8,309.0,SJgzLkBKPB,8,rJlbK2tLOB,3.0
0.0,8,187.0,SJgzLkBKPB,8,rJx9cWb3YS,1.0
1.0,3,1111.0,SJgzLkBKPB,6,Skx402YnYB,2.0
3.0,3,252.0,Bkl8YR4YDB,3,SJeI_UPxcB,3.0
3.0,6,211.0,Bkl8YR4YDB,6,S1lNNanTYS,3.0
3.0,3,503.0,Bkl8YR4YDB,3,r1gPaCZ9KB,3.0
0.0,8,393.0,HJxyZkBKDr,8,SJg7AweAtr,2.0
2.0,8,391.0,HJxyZkBKDr,8,SyemyjsPKr,0.0
2.0,6,1049.0,HJxyZkBKDr,8,SkgxgbqpKr,3.0
1.0,3,149.0,B1eY_pVYvB,3,BkxpyxE79H,3.0
1.0,6,243.0,B1eY_pVYvB,6,B1x9JLh6Fr,2.0
3.0,3,309.0,B1eY_pVYvB,6,B1xCq-c6tB,3.0
3.0,3,511.0,r1lGO0EKDH,8,SylX3XyW5B,2.0
1.0,3,476.0,r1lGO0EKDH,6,H1lQ2mwCKr,3.0
1.0,6,347.0,r1xGP6VYwH,6,BJgEwAgZ5S,2.0
3.0,3,483.0,r1xGP6VYwH,6,rke3ol-ItS,2.0
1.0,3,186.0,r1xGP6VYwH,6,rJeE7x9-5r,2.0
2.0,3,1022.0,rJlHea4Kvr,3,Byel3UWjKS,3.0
3.0,1,865.0,rJlHea4Kvr,1,S1eeijuhYH,2.0
2.0,1,808.0,rJlHea4Kvr,1,r1ej2aU2Yr,3.0
0.0,8,699.0,BklEFpEYwS,8,rygYKn-hYr,2.0
2.0,6,639.0,BklEFpEYwS,8,Bylzova-cH,2.0
2.0,3,262.0,BklEFpEYwS,6,HkgyWzXhFH,2.0
2.0,8,1119.0,rklHqRVKvH,8,rke4w8yIKr,3.0
2.0,6,557.0,rklHqRVKvH,6,r1liO4xTtH,3.0
0.0,8,273.0,rklHqRVKvH,8,SJl0rjD2tr,1.0
2.0,3,150.0,SkevphEYPB,3,Bke5lxKoYr,3.0
0.0,3,473.0,SkevphEYPB,3,S1x3wWGXtr,2.0
2.0,1,825.0,SkevphEYPB,1,rJl0UqjjYB,3.0
0.0,3,362.0,SJxmfgSYDB,6,BJepYfMAYB,2.0
1.0,3,204.0,SJxmfgSYDB,3,BkxOG9FhKr,2.0
1.0,6,788.0,SJxmfgSYDB,6,BJlFL4VpFS,2.0
3.0,6,314.0,rklEj2EFvB,6,rylJnHURKr,3.0
0.0,3,515.0,rklEj2EFvB,6,H1l1_PuhKB,2.0
1.0,3,760.0,rklEj2EFvB,8,B1l84u7oFS,3.0
2.0,1,632.0,rJlhYa4FPB,1,Hyl4vZU1cH,2.0
3.0,1,347.0,rJlhYa4FPB,1,B1lr93jz5S,3.0
1.0,3,573.0,rJlhYa4FPB,3,Hyx0HBvTqH,2.0
0.0,6,95.0,SJx_QJHYDB,6,B1gdk_E5cH,1.0
0.0,3,453.0,SJx_QJHYDB,3,ryxRdy869S,2.0
3.0,1,200.0,SJx_QJHYDB,1,SkxRhOSTFB,2.0
2.0,3,332.0,SJx_QJHYDB,3,SJeuh5z19B,2.0
2.0,3,531.0,ByxI62NFvB,3,HJxXFfwRFB,3.0
1.0,3,592.0,ByxI62NFvB,3,Byl989KptS,2.0
0.0,3,341.0,ByxI62NFvB,3,SJlc_A_mqS,1.0
3.0,1,963.0,ByxI62NFvB,1,SkeQT7oQqS,2.0
2.0,1,263.0,HklvMJSYPB,1,BJlqXqoptB,3.0
2.0,3,863.0,HklvMJSYPB,3,SkxqREopYS,2.0
2.0,6,303.0,HklvMJSYPB,6,BkgSu9lhYS,3.0
0.0,6,264.0,SJlWyerFPS,6,BJe2vF789S,2.0
2.0,3,467.0,SJlWyerFPS,3,SylqCgSG5H,2.0
3.0,3,414.0,SJlWyerFPS,6,HyxA3eVAYr,2.0
2.0,6,417.0,S1eof0VKwH,6,Bygg5Tc2KB,3.0
3.0,1,789.0,S1eof0VKwH,1,BJlN48IcYB,3.0
2.0,3,241.0,S1eof0VKwH,3,B1eDPjVOqH,2.0
2.0,8,359.0,BkgzMCVtPB,8,BJge4FdRFH,2.0
1.0,6,318.0,BkgzMCVtPB,8,r1lRr8jocr,2.0
2.0,8,280.0,BkgzMCVtPB,8,rJliBd199H,2.0
1.0,8,302.0,BkgzMCVtPB,8,SygqiKVl5r,1.0
2.0,6,679.0,BJlowyHYPr,8,rJxT5QF55S,2.0
1.0,3,214.0,BJlowyHYPr,3,ByeeBVfN9S,1.0
1.0,3,883.0,BJlowyHYPr,3,BkgVBUphtH,2.0
2.0,3,812.0,SygLu0VtPH,6,SkxpY7ZkqS,2.0
1.0,3,109.0,SygLu0VtPH,3,HkeI7qdCKH,2.0
1.0,6,236.0,SygLu0VtPH,6,BJlQufDPur,3.0
1.0,3,446.0,r1lIKlSYvH,3,S1xJXhf6tr,2.0
2.0,8,885.0,r1lIKlSYvH,8,rJg6KrUpKr,3.0
2.0,3,392.0,r1lIKlSYvH,3,S1gXy3rXcB,2.0
0.0,6,297.0,S1g6xeSKDS,6,r1lBH4iE9S,2.0
2.0,8,427.0,S1g6xeSKDS,8,HyxpFesnKS,2.0
2.0,6,662.0,S1g6xeSKDS,8,rkeOhAPTYB,2.0
2.0,3,395.0,Skln2A4YDB,3,H1gzAjBWqH,3.0
2.0,6,347.0,Skln2A4YDB,6,HklOqV3pKH,2.0
1.0,6,295.0,Skln2A4YDB,8,S1e3iVZltS,2.0
1.0,6,241.0,BJluxREKDB,6,Bkg4fpnatr,2.0
0.0,8,153.0,BJluxREKDB,8,Hye1Ff45YH,3.0
1.0,3,1248.0,BJluxREKDB,3,SJeDZyV5tr,3.0
2.0,3,87.0,SJlEs1HKDr,3,ryeKOFZW5S,1.0
0.0,1,579.0,SJlEs1HKDr,1,rkgjX7waFr,2.0
1.0,6,188.0,SJlEs1HKDr,6,S1lXjVv2KH,2.0
0.0,6,146.0,HJxiMAVtPH,6,S1lMVC0pKr,2.0
2.0,6,193.0,HJxiMAVtPH,6,ryxLNTmaYS,2.0
3.0,3,268.0,HJxiMAVtPH,3,Skx3TcKRKB,3.0
1.0,6,184.0,HygXkJHtvB,6,HJlP-ZkhFr,1.0
1.0,1,382.0,HygXkJHtvB,1,HJx3a8J0FB,2.0
3.0,1,367.0,HygXkJHtvB,1,SJxwSVtcKr,2.0
3.0,3,398.0,HJg3Rp4FwH,3,Byg_BlmItS,2.0
3.0,1,720.0,HJg3Rp4FwH,1,ryeftDnCFS,3.0
0.0,3,241.0,HJg3Rp4FwH,3,ryl2cBrqYS,1.0
2.0,3,506.0,Hkx6hANtwH,6,Sklm0w_6tr,3.0
3.0,8,259.0,Hkx6hANtwH,8,BJgF7g7jFr,3.0
3.0,6,486.0,Hkx6hANtwH,8,ByxVe3vnOS,3.0
2.0,6,590.0,HylthC4twr,6,rklob41CKr,1.0
2.0,1,274.0,HylthC4twr,1,B1xVuu6aKr,3.0
2.0,6,182.0,HylthC4twr,6,SJxiGab2tS,3.0
1.0,3,792.0,rJlS-ertwr,3,S1emnr6TKH,2.0
2.0,1,511.0,rJlS-ertwr,1,r1g8R_UjKB,2.0
2.0,1,167.0,rJlS-ertwr,1,SkeB_Phk5S,2.0
1.0,3,504.0,HkxJpnVtPr,3,HJxpOdOpFH,2.0
1.0,6,81.0,HkxJpnVtPr,6,ByxtD62RYB,2.0
0.0,8,210.0,HkxJpnVtPr,8,BJxYfYlkqB,1.0
2.0,3,551.0,HkxJpnVtPr,3,BkgKOMlnqS,2.0
1.0,1,458.0,BkgMbCVFvr,1,rJxIkFwb5H,2.0
2.0,1,140.0,BkgMbCVFvr,1,SJxaicuTYr,2.0
1.0,3,704.0,S1gNc3NtvB,6,SyllmIQAtB,2.0
2.0,6,372.0,S1gNc3NtvB,6,rygiuvKJ9B,3.0
3.0,3,257.0,S1gNc3NtvB,3,BylAVtWwFr,2.0
2.0,6,416.0,rke2P1BFwS,6,SJeB8K5AYS,2.0
1.0,3,164.0,rke2P1BFwS,6,BJeL9wg4YB,2.0
1.0,6,802.0,rke2P1BFwS,6,SkeVp-x0FS,3.0
3.0,1,484.0,BklmtJBKDB,1,BygWcVYatB,3.0
1.0,6,238.0,BklmtJBKDB,6,B1gBElBTtr,2.0
2.0,6,465.0,BklmtJBKDB,6,SyxVJJ0iKH,3.0
1.0,8,735.0,BJgqQ6NYvB,8,SkevyWznYr,3.0
3.0,6,291.0,BJgqQ6NYvB,8,H1xVcoRjFS,3.0
2.0,3,701.0,BJgqQ6NYvB,6,SkenQmO19S,3.0
2.0,6,453.0,SJeLopEYDH,6,HyecCk_TFH,2.0
3.0,3,122.0,SJeLopEYDH,6,S1xUCqYpYH,2.0
1.0,3,237.0,SJeLopEYDH,3,rkgoA2UCKB,1.0
3.0,6,593.0,BJlOcR4KwS,6,HygbkYmJ9r,2.0
0.0,3,248.0,BJlOcR4KwS,3,HygV4Vq0tB,2.0
3.0,3,275.0,BJlOcR4KwS,3,SklZzltOqS,2.0
1.0,1,194.0,B1xgv0NtwH,1,HJgCbHc7qH,2.0
3.0,3,171.0,B1xgv0NtwH,3,rkxWhfVXcr,3.0
3.0,3,352.0,B1xgv0NtwH,3,rke08piCKH,3.0
1.0,3,207.0,BklekANtwr,3,SJxVoXsJqr,3.0
0.0,3,456.0,BklekANtwr,3,rylPJuDatH,2.0
2.0,3,99.0,BklekANtwr,3,HyeC3PS8cr,3.0
3.0,6,477.0,rJl31TNYPr,6,SylVQsFaKB,3.0
2.0,8,221.0,rJl31TNYPr,8,Syepl_jkqB,2.0
1.0,3,372.0,rJl31TNYPr,6,Hke0M2aaKr,1.0
2.0,3,274.0,B1xv9pEKDS,3,SkxmRuSTKH,2.0
0.0,6,157.0,B1xv9pEKDS,6,SygGucIwYH,2.0
0.0,6,196.0,B1xv9pEKDS,6,SylMM3oaYH,0.0
2.0,3,316.0,BkgZSCEtvr,3,SkgZi5y0Yr,1.0
1.0,3,418.0,BkgZSCEtvr,3,BkgReQ9aKB,3.0
1.0,3,534.0,BkgZSCEtvr,3,Byxc74-0Yr,2.0
0.0,6,391.0,HyxLRTVKPH,6,BygJ8bHctB,3.0
2.0,3,857.0,HyxLRTVKPH,6,SJgRJmmbjB,3.0
1.0,6,228.0,HyxLRTVKPH,6,SyeXsBqpKS,3.0
0.0,6,173.0,rJlNKCNtPB,6,SkgM4JEJcH,2.0
0.0,3,249.0,rJlNKCNtPB,3,Byx9PWQ6tH,2.0
0.0,6,108.0,rJlNKCNtPB,6,ByeFmAOpYr,3.0
1.0,6,291.0,SkgC6TNFvr,6,r1eSMTzp9H,1.0
1.0,3,697.0,SkgC6TNFvr,6,r1guYvhkcr,2.0
1.0,3,246.0,SJg3T2EFvr,3,ryxQCCHnYB,3.0
3.0,3,587.0,SJg3T2EFvr,3,SJl-9rFbcS,2.0
1.0,3,190.0,SJg3T2EFvr,3,SJxruS74qr,2.0
3.0,3,440.0,SJxhNTNYwB,6,rJgyVOG6tr,3.0
1.0,8,263.0,SJxhNTNYwB,8,H1x_HPraFB,3.0
0.0,6,326.0,SJxhNTNYwB,6,r1l9pBNPqS,3.0
1.0,3,360.0,Hkx1qkrKPr,3,rJlykwUUcr,2.0
2.0,3,245.0,Hkx1qkrKPr,3,B1eC_r5atS,2.0
0.0,6,515.0,Hkx1qkrKPr,6,ryl-3sBhcH,2.0
2.0,1,776.0,SJxNzgSKvH,1,rJglmTn5tS,3.0
1.0,3,173.0,SJxNzgSKvH,3,HkgDJXI-5B,2.0
2.0,1,115.0,SJxNzgSKvH,1,BJeWmNn3KS,2.0
1.0,8,411.0,rkxZyaNtwB,8,SkeKfUUoqS,3.0
1.0,6,302.0,rkxZyaNtwB,6,HylZuqdiFB,2.0
0.0,8,444.0,rkxZyaNtwB,8,SklTXJI75B,1.0
3.0,3,426.0,HJgfDREKDB,3,HyxflLtAYB,3.0
2.0,6,473.0,HJgfDREKDB,6,Syee2fmjYH,3.0
1.0,6,573.0,HJgfDREKDB,6,SklBkB-f9r,2.0
0.0,6,285.0,ByeqyxBKvS,6,rJedR_MxqS,0.0
0.0,1,286.0,ByeqyxBKvS,6,HJxO2en0tH,2.0
0.0,6,172.0,ByeqyxBKvS,6,BJxnkesP5H,2.0
3.0,1,213.0,SklEhlHtPr,1,HJxiMPIitS,3.0
3.0,8,487.0,SklEhlHtPr,3,BkxnneP9cS,3.0
2.0,3,377.0,SklEhlHtPr,3,H1lbzsATKB,2.0
2.0,6,291.0,SJxjanVKDH,6,Skg5iS9iKB,2.0
1.0,3,412.0,SJxjanVKDH,3,SJevj5909B,2.0
1.0,3,483.0,SJxjanVKDH,3,HklnOJ5NcH,3.0
1.0,3,174.0,S1ekaT4tDB,3,BkxHYpOFcB,2.0
0.0,3,139.0,S1ekaT4tDB,3,HygnHAMx5B,1.0
3.0,6,129.0,S1ekaT4tDB,3,BkeI98tCYB,0.0
3.0,1,284.0,S1ekaT4tDB,1,SJlVT-tO9H,2.0
3.0,3,368.0,rkem91rtDB,6,SJgTQ4kwFB,3.0
1.0,6,261.0,rkem91rtDB,6,HkeAKNxptr,2.0
1.0,6,147.0,rkem91rtDB,6,S1xbh5Gg9r,2.0
3.0,1,466.0,rJxFpp4Fvr,1,H1e9HffWcH,2.0
